Object,Start,End,Count,Surface area,Flat area,Volume,
d01ax17b3ssvr72,33,33,1,0.00456169,0.000361267,2.1676e-05,
d01ax17b3ssvr73,33,33,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr74,33,33,1,0.00455999,0.000360998,2.16599e-05,
d01ax17b3ssvr75,33,33,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr76,32,32,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr77,32,32,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr78,32,32,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr79,32,32,1,0.00455999,0.000360998,2.16599e-05,
d01ax17b3ssvr8,39,39,1,0.00455999,0.000360998,2.16599e-05,
d01ax17b3ssvr80,31,31,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr81,31,31,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr82,31,31,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr83,31,31,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr84,30,30,1,0.00455999,0.000360998,2.16599e-05,
d01ax17b3ssvr85,30,30,1,0.00456169,0.000361267,2.1676e-05,
d01ax17b3ssvr86,30,30,1,0.00456169,0.000361267,2.1676e-05,
d01ax17b3ssvr9,38,38,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b4c01,179,184,6,0.240033,0.0877282,0.00526369,
d01ax17b4cfa01,179,184,6,0.108663,0.108663,0,
d01ax17b4ssvd1,180,180,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvd2,181,181,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvd3,179,179,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr1,173,173,1,0.0065167,0.00073728,4.42368e-05,
d01ax17b4ssvr10,175,175,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr100,178,178,1,0.0065167,0.00073728,4.42368e-05,
d01ax17b4ssvr101,179,179,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr102,179,179,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr103,179,179,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr104,179,179,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr105,179,179,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr106,179,179,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr107,179,179,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr108,179,179,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr109,179,179,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr11,175,175,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr110,179,179,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr111,179,179,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr112,179,179,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr113,179,179,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr114,179,179,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr115,179,179,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr116,179,179,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr117,179,179,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr118,179,179,1,0.0065167,0.00073728,4.42368e-05,
d01ax17b4ssvr119,179,179,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr12,175,175,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr120,180,180,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr121,180,180,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr122,180,180,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr123,180,180,1,0.0065167,0.00073728,4.42368e-05,
d01ax17b4ssvr124,180,180,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr125,180,180,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr126,180,180,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr127,180,180,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr128,180,180,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr129,180,180,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr13,175,175,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr130,180,180,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr131,180,180,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr132,180,180,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr133,180,180,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr134,180,180,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr135,180,180,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr136,180,180,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr137,180,180,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr138,181,181,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr139,181,181,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr14,176,176,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr140,181,181,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr141,181,181,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr142,181,181,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr143,181,181,1,0.0065167,0.00073728,4.42368e-05,
d01ax17b4ssvr144,181,181,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr145,181,181,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr146,181,181,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr147,181,181,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr148,181,181,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr149,182,182,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr15,176,176,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr150,182,182,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr151,182,182,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr152,182,182,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr153,182,182,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr154,182,182,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr155,182,182,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr156,182,182,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr157,182,182,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr158,182,182,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr159,182,182,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr16,176,176,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr160,182,182,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr161,182,182,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr162,183,183,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr163,183,183,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr164,183,183,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr165,183,183,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr166,183,183,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr167,183,183,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr168,183,183,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr169,183,183,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr17,176,176,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr170,183,183,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr171,184,184,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr172,184,184,1,0.0065167,0.00073728,4.42368e-05,
d01ax17b4ssvr173,184,184,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr174,184,184,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr18,176,176,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr19,176,176,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr2,174,174,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr20,176,176,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr21,176,176,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr22,176,176,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr23,176,176,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr24,176,176,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr25,176,176,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr26,176,176,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr27,176,176,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr28,176,176,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr29,176,176,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr3,174,174,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr30,176,176,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr31,176,176,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr32,176,176,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr33,176,176,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr34,176,176,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr35,176,176,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr36,177,177,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr37,177,177,1,0.0065167,0.00073728,4.42368e-05,
d01ax17b4ssvr38,177,177,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr39,177,177,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr4,175,175,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr40,177,177,1,0.0065167,0.00073728,4.42368e-05,
d01ax17b4ssvr41,177,177,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr42,177,177,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr43,177,177,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr44,177,177,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr45,177,177,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr46,177,177,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr47,177,177,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr48,177,177,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr49,177,177,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr5,175,175,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr50,177,177,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr51,177,177,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr52,177,177,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr53,177,177,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr54,177,177,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr55,177,177,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr56,177,177,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr57,177,177,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr58,177,177,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr59,177,177,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr6,175,175,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr60,177,177,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr61,177,177,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr62,177,177,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr63,177,177,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr64,177,177,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr65,177,177,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr66,177,177,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr67,177,177,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr68,178,178,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr69,178,178,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr7,175,175,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr70,178,178,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr71,178,178,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr72,178,178,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr73,178,178,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr74,178,178,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr75,178,178,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr76,178,178,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr77,178,178,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr78,178,178,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr79,178,178,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr8,175,175,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr80,178,178,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr81,178,178,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr82,178,178,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr83,178,178,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr84,178,178,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr85,178,178,1,0.0065167,0.00073728,4.42368e-05,
d01ax17b4ssvr86,178,178,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr87,178,178,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr88,178,178,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr89,178,178,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr9,175,175,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr90,178,178,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr91,178,178,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr92,178,178,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr93,178,178,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr94,178,178,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr95,178,178,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr96,178,178,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr97,178,178,1,0.00651585,0.000737088,4.42253e-05,
d01ax17b4ssvr98,178,178,1,0.006515,0.000736896,4.42138e-05,
d01ax17b4ssvr99,178,178,1,0.006515,0.000736896,4.42138e-05,
d01ax17ssvda,96,108,38,0.131166,0.00786029,0.000471617,
d01ax17ssvr,84,113,612,2.11243,0.126587,0.00759523,
d01ax18ssvda,116,119,12,0.0589574,0.0050289,0.000301734,
d01ax18ssvdb,130,132,5,0.0245674,0.00209569,0.000125741,
d01ax18ssvr,114,140,444,2.18162,0.186103,0.0111662,
d01ax19ssvda1,121,121,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvda2,121,121,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvda3,122,122,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvda4,122,122,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr1,113,113,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr10,114,114,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr100,119,119,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr101,120,120,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr102,120,120,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr103,120,120,1,0.00646069,0.000724662,4.34797e-05,
d01ax19ssvr104,120,120,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr105,120,120,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr106,121,121,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr107,121,121,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr108,121,121,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr109,121,121,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr11,114,114,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr110,121,121,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr111,121,121,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr112,122,122,1,0.00646069,0.000724662,4.34797e-05,
d01ax19ssvr113,122,122,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr114,122,122,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr115,122,122,1,0.00646069,0.000724662,4.34797e-05,
d01ax19ssvr116,122,122,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr117,122,122,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr118,122,122,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr119,122,122,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr12,114,114,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr120,122,122,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr121,123,123,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr122,123,123,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr123,123,123,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr124,123,123,1,0.00646069,0.000724662,4.34797e-05,
d01ax19ssvr125,123,123,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr126,123,123,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr127,123,123,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr128,123,123,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr129,123,123,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr13,114,114,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr130,123,123,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr131,123,123,1,0.00646069,0.000724662,4.34797e-05,
d01ax19ssvr132,124,124,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr133,124,124,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr134,124,124,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr14,114,114,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr15,114,114,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr16,114,114,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr17,114,114,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr18,114,114,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr19,114,114,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr2,113,113,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr20,115,115,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr21,115,115,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr22,115,115,1,0.00646069,0.000724662,4.34797e-05,
d01ax19ssvr23,115,115,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr24,115,115,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr25,115,115,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr26,115,115,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr27,115,115,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr28,115,115,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr29,115,115,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr3,113,113,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr30,115,115,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr31,115,115,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr32,115,115,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr33,115,115,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr34,115,115,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr35,115,115,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr36,115,115,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr37,115,115,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr38,115,115,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr39,115,115,1,0.00646069,0.000724662,4.34797e-05,
d01ax19ssvr4,114,114,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr40,115,115,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr41,115,115,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr42,115,115,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr43,115,115,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr44,115,115,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr45,115,115,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr46,115,115,1,0.00646069,0.000724662,4.34797e-05,
d01ax19ssvr47,115,115,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr48,115,115,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr49,116,116,1,0.00646069,0.000724662,4.34797e-05,
d01ax19ssvr5,114,114,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr50,116,116,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr51,116,116,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr52,116,116,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr53,116,116,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr54,116,116,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr55,116,116,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr56,116,116,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr57,116,116,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr58,116,116,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr59,116,116,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr6,114,114,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr60,116,116,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr61,116,116,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr62,116,116,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr63,116,116,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr64,116,116,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr65,116,116,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr66,116,116,1,0.00646069,0.000724662,4.34797e-05,
d01ax19ssvr67,117,117,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr68,117,117,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr69,117,117,1,0.00646069,0.000724662,4.34797e-05,
d01ax19ssvr7,114,114,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr70,117,117,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr71,117,117,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr72,117,117,1,0.00646069,0.000724662,4.34797e-05,
d01ax19ssvr73,117,117,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr74,117,117,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr75,117,117,1,0.00646069,0.000724662,4.34797e-05,
d01ax19ssvr76,117,117,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr77,117,117,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr78,117,117,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr79,117,117,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr8,114,114,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr80,117,117,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr81,117,117,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr82,117,117,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr83,117,117,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr84,118,118,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr85,118,118,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr86,118,118,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr87,118,118,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr88,118,118,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr89,118,118,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr9,114,114,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr90,118,118,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr91,119,119,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr92,119,119,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr93,119,119,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr94,119,119,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr95,119,119,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr96,119,119,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr97,119,119,1,0.00646154,0.000724853,4.34912e-05,
d01ax19ssvr98,119,119,1,0.00646239,0.000725043,4.35026e-05,
d01ax19ssvr99,119,119,1,0.00646154,0.000724853,4.34912e-05,
d01ax20ssvda,118,121,9,0.0423161,0.00345419,0.000207251,
d01ax20ssvdb,113,114,6,0.0282119,0.00230298,0.000138179,
d01ax20ssvr,113,123,161,0.757021,0.061797,0.00370782,
d01ax21ssvda,126,133,13,0.0523712,0.00366284,0.000219771,
d01ax21ssvr,126,137,105,0.422969,0.0295805,0.00177483,
d01ax22,91,153,81,10.3923,18.3073,1.09844,
d01ax22mito1,115,122,8,0.798338,1.15226,0.0691353,
d01ax22ssvda1,122,122,1,0.00646239,0.000725043,4.35026e-05,
d01ax22ssvda10,125,125,1,0.00646069,0.000724662,4.34797e-05,
d01ax22ssvda11,125,125,1,0.00646239,0.000725043,4.35026e-05,
d01ax22ssvda12,125,125,1,0.00646069,0.000724662,4.34797e-05,
d01ax22ssvda13,126,126,1,0.00646239,0.000725043,4.35026e-05,
d01ax22ssvda14,126,126,1,0.00646154,0.000724853,4.34912e-05,
d01ax22ssvda15,126,126,1,0.00646069,0.000724662,4.34797e-05,
d01ax22ssvda16,126,126,1,0.00646154,0.000724853,4.34912e-05,
d01ax22ssvda17,127,127,1,0.00646154,0.000724853,4.34912e-05,
d01ax22ssvda18,127,127,1,0.00646239,0.000725043,4.35026e-05,
d01ax22ssvda19,127,127,1,0.00646069,0.000724662,4.34797e-05,
d01ax22ssvda2,122,122,1,0.00646154,0.000724853,4.34912e-05,
d01ax22ssvda20,127,127,1,0.00646239,0.000725043,4.35026e-05,
d01ax22ssvda21,128,128,1,0.00646239,0.000725043,4.35026e-05,
d01ax22ssvda22,128,128,1,0.00646154,0.000724853,4.34912e-05,
